simulated_process,response_process_shape,response_process,seed,exec time,T,q_bartlett,cov lag 0 RMSE,spec density MSE - FRO,spec density RMSE - FRO,spec density R2MSE - FRO,spec density MSE - intmax,spec density RMSE - intmax,spec density R2MSE - intmax,spec density MSE - maxmax,spec density RMSE - maxmax,spec cross density MSE - L2,spec cross density RMSE - L2,spec cross density MSE - intmax,spec cross density RMSE - intmax,transfer: truncation parameter,transfer: RMSE,transfer: MSE,Z error train,Z error train (true dynamics),Z error test,Z error test (true dynamics),Z error train (holdout),Z error train (holdout true dynamics),
1,2,2,2767711011,17.6522,600,24,0.0083305,0.011353,0.068832,0.64703,0.65646,0.29592,1.8984,0.19711,0.33485,0.07176,0.73594,0.071775,1.0556,1e-05         0.1,0.13823,0.12533,0.073836,0.020895,0.13755,0.020752,0.15626,0.018324,
0,2,2,472467383,14.5082,300,17,0.018109,0.0081233,0.13757,0.86437,0.51842,0.38348,2.4095,0.12183,0.56625,0.12958,1.3311,0.12961,1.9036,1e-05         0.1,0.27239,0.22514,0.11389,0.030979,0.26463,0.024578,0.2584,0.011989,
0,3,2,2322531723,15.3604,300,17,0.013569,0.0089776,0.15204,0.95527,0.57719,0.42695,2.6826,0.13995,0.65044,1.0252,0.10837,1.0253,1.6189,1e-05         0.1,0.16496,0.10226,0.045823,0.0043752,0.054764,0.006866,0.089749,0.0028544,
0,2,1,4217503662,14.2411,600,24,0.0039065,0.005685,0.096276,0.60492,0.44988,0.33278,2.0909,0.11013,0.51187,0.074335,0.7636,0.074348,1.092,1e-05         0.1,0.083603,0.090826,0.07057,0.026584,0.087543,0.020155,0.15401,0.021164,
4,2,3,3647637520,16.2102,300,17,0.013216,0.030333,0.073092,0.4988,1.0173,0.30991,1.9966,0.33085,0.51034,0.17189,1.2917,0.17193,2.2779,1e-05         0.1,0.64301,0.32627,0.11695,0.012361,0.23449,0.015247,0.41331,0.014767,
0,3,1,1739169537,20.612,900,30,0.010661,0.0050735,0.085919,0.53985,0.40954,0.30294,1.9034,0.088117,0.40955,0.45261,0.047841,0.45263,0.71467,1e-05         0.1,0.055715,0.052425,0.019193,0.0017579,0.01646,0.0020569,0.02561,0.001776,
0,2,2,2898028841,17.362,600,24,0.02939,0.006982,0.11824,0.74292,0.502,0.37133,2.3331,0.12698,0.59015,0.10555,1.0843,0.10557,1.5506,1e-05         0.1,0.18753,0.14226,0.094081,0.024763,0.13132,0.017956,0.23578,0.024416,
0,1,3,1068624350,18.5452,1200,34,0.0021763,0.0045864,0.07767,0.48802,0.39619,0.29306,1.8414,0.10485,0.48731,0.0011922,3.4956,0.0012005,0.24987,1e-05         0.1,1.002,2.656,16.5803,25.1333,31.7285,24.3365,23.4394,24.669,
0,3,3,4101708347,16.2344,300,17,0.024334,0.010338,0.17507,1.1,0.59724,0.44178,2.7758,0.14692,0.68283,1.8495,0.14753,1.8496,2.8877,1e-05         0.1,0.3749,0.1412,0.038753,0.0021569,0.040135,0.0017189,0.048321,0.0012381,
1,3,3,2735328698,22.8061,300,17,0.022201,0.014445,0.087575,0.75563,0.66625,0.30033,1.9292,0.17471,0.2968,1.1695,0.090177,1.1697,1.4601,1e-05         0.1,0.51187,0.40344,0.044279,0.0050321,0.060779,0.0052069,0.077114,0.0014795,
0,2,2,2860667034,16.8138,900,30,0.0021226,0.0049174,0.083277,0.52324,0.40273,0.2979,1.8718,0.088785,0.41265,0.065412,0.67194,0.065428,0.961,1e-05         0.1,0.095566,0.075262,0.067781,0.023344,0.087892,0.019507,0.14337,0.019824,
0,2,2,18008142,17.7688,600,24,0.0069956,0.0071921,0.1218,0.76528,0.47317,0.35001,2.1992,0.10919,0.50751,0.075963,0.78032,0.075972,1.1159,1e-05         0.1,0.12609,0.11473,0.076741,0.023118,0.1379,0.0215,0.19181,0.020912,
4,1,3,2219066987,20.1343,1200,34,0.0015482,0.012528,0.030189,0.19526,0.62076,0.1891,1.1904,0.17259,0.26622,0.0022066,0.53223,0.0022143,0.18363,1e-05         0.1,1,2.6503,10.1075,11.0595,11.7235,11.243,11.6859,11.4113,
4,2,3,2028269128,24.5596,600,24,0.0018461,0.018668,0.044983,0.29104,0.75349,0.22953,1.4371,0.18342,0.28292,0.28417,2.1355,0.28419,3.7653,1e-05         0.1,0.33928,0.12255,0.079965,0.017874,0.1139,0.021435,0.17066,0.016264,
0,2,1,1586827747,17.6336,1200,34,0.0056546,0.0039214,0.066409,0.41726,0.35985,0.26619,1.6725,0.083131,0.38637,0.038491,0.39539,0.0385,0.56548,1e-05         0.1,0.11185,0.08481,0.070562,0.019951,0.090774,0.022229,0.14688,0.022269,
4,3,3,4110713828,19.0769,900,30,0.005372,0.017794,0.042878,0.25705,0.76078,0.23175,1.445,0.27267,0.42059,1.8484,0.048413,1.8485,1.5557,1e-05         0.1,0.48263,0.30423,0.042402,0.0022576,0.045097,0.0019535,0.088265,0.0012935,
4,3,2,342174260,20.43,1200,34,0.0019096,0.013599,0.032768,0.21341,0.65232,0.19871,1.264,0.1819,0.28058,1.4069,0.028655,1.407,1.0481,1e-05         0.1,0.19357,0.23845,0.022604,0.0012527,0.022275,0.0023909,0.030998,0.001208,
0,3,2,1895080972,16.4508,300,17,0.018762,0.010062,0.1704,1.0707,0.62489,0.46224,2.9043,0.13153,0.6113,1.4237,0.15049,1.4238,2.2481,1e-05         0.1,0.21806,0.13433,0.063622,0.0070888,0.082228,0.006692,0.10978,0.0030214,
0,2,2,1138081817,13.4645,300,17,0.0089319,0.0080347,0.13607,0.85494,0.50319,0.37221,2.3387,0.12088,0.56183,0.12806,1.3155,0.12809,1.8813,1e-05         0.1,0.25413,0.22879,0.10256,0.022854,0.2122,0.024061,0.19502,0.018078,
0,2,3,1593097167,18.2052,1200,34,0.006768,0.004098,0.0694,0.43605,0.39174,0.28977,1.8207,0.11404,0.53004,0.079679,0.61768,0.079715,1.1577,1e-05         0.1,0.25756,0.10407,0.064827,0.015031,0.087461,0.014189,0.11432,0.01651,
1,2,2,2672211995,19.785,1200,34,0.0028449,0.0070562,0.042779,0.40502,0.48655,0.21933,1.4315,0.1326,0.22525,0.064544,0.66194,0.064571,0.94967,1e-05         0.1,0.19789,0.157,0.075153,0.020697,0.14159,0.021108,0.093335,0.020968,
1,2,2,1279392938,15.9163,300,17,0.014322,0.018853,0.1143,0.9828,0.78997,0.3561,2.2898,0.24215,0.41136,0.10802,1.1078,0.10805,1.5891,1e-05         0.1,0.24621,0.25103,0.12627,0.027118,0.23187,0.019022,0.38097,0.020538,
0,1,2,4218264954,19.6683,600,24,0.0081085,0.0060723,0.10283,0.64612,0.46663,0.34517,2.1688,0.10606,0.49294,0.001923,7.4715,0.00194,0.40836,1e-05         0.1,1.0002,2.0103,19.6365,33.5418,48.503,33.7354,36.9682,34.9017,
1,3,1,4087448678,19.2186,900,30,0.0095491,0.013027,0.078981,0.51585,0.5933,0.26745,1.706,0.24696,0.41953,1.2626,0.0556,1.2626,1.3493,1e-05         0.1,0.37259,0.29669,0.028991,0.0018958,0.031626,0.0033387,0.036922,0.0013378,
0,2,2,3134879274,15.9862,900,30,0.0031819,0.0047311,0.080121,0.50342,0.43873,0.32453,2.0391,0.14021,0.65165,0.065764,0.67556,0.065795,0.96638,1e-05         0.1,0.17739,0.14487,0.087704,0.02275,0.15423,0.02492,0.12891,0.020334,
1,3,2,843941371,17.5288,600,24,0.0087202,0.011727,0.0711,0.60988,0.62954,0.28379,1.8467,0.17937,0.3047,1.2663,0.055762,1.2664,1.3881,1e-05         0.1,0.31611,0.30129,0.02894,0.0037273,0.034107,0.0031089,0.043539,0.0017453,
0,3,1,1164450737,20.3799,600,24,0.012294,0.0065461,0.11086,0.69654,0.48671,0.36002,2.2621,0.1054,0.48988,1.1637,0.123,1.1637,1.8374,1e-05         0.1,0.075749,0.053574,0.02395,0.004763,0.020371,0.0022358,0.025667,0.0019754,
0,2,3,239826965,14.1093,300,17,0.031029,0.01101,0.18646,1.1716,0.65415,0.48388,3.0403,0.15788,0.73376,0.14837,1.1502,0.14842,2.1555,1e-05         0.1,0.32977,0.16206,0.055575,0.016677,0.12643,0.016788,0.10857,0.010257,
1,3,2,3796568328,22.5379,300,17,0.015024,0.012405,0.075205,0.68196,0.65993,0.29749,1.9382,0.20613,0.35016,1.56,0.068694,1.56,1.71,1e-05         0.1,0.35297,0.359,0.045901,0.0040861,0.054466,0.0056199,0.088979,0.0015594,
1,3,1,3917997956,20.676,1200,34,0.007267,0.0071461,0.043324,0.40816,0.49784,0.22442,1.4574,0.13108,0.22267,0.85808,0.037786,0.8581,0.91703,1e-05         0.1,0.36951,0.27916,0.017441,0.0017151,0.01976,0.0020795,0.0267,0.0018654,
0,1,3,3595711016,17.3912,600,24,0.01327,0.0061762,0.10459,0.65718,0.5083,0.37599,2.3624,0.15335,0.71274,0.0016029,4.6997,0.0016215,0.33749,1e-05         0.1,1,2.6504,24.4409,27.1505,23.541,22.0052,29.9326,27.1225,
0,1,2,590005798,19.3471,1200,34,0.0037321,0.0049228,0.083367,0.52381,0.4071,0.30114,1.8921,0.096779,0.4498,0.0011553,4.4887,0.0011633,0.24486,1e-05         0.1,0.99999,2.0018,26.425,32.7347,37.966,32.1966,38.2426,36.7201,
1,2,2,1136101455,20.1946,900,30,0.013923,0.010049,0.060922,0.44651,0.57136,0.25756,1.6158,0.20109,0.34161,0.053732,0.55106,0.053745,0.79044,1e-05         0.1,0.11097,0.085094,0.077936,0.022555,0.10184,0.021918,0.17949,0.018334,
0,3,3,501955837,15.665,300,17,0.0093025,0.0083238,0.14096,0.88569,0.56315,0.41657,2.6174,0.18482,0.85898,1.8913,0.15086,1.8914,2.9529,1e-05         0.1,0.61749,0.25878,0.089862,0.0022509,0.15262,0.0018654,0.24922,0.0013853,
4,3,1,2326095590,21.8916,300,17,0.014784,0.036264,0.087383,0.61798,1.1545,0.35168,2.2369,0.32233,0.49719,3.7831,0.090063,3.7832,2.9328,1e-05         0.1,0.2182,0.15817,0.028102,0.0031398,0.024658,0.003159,0.033864,0.0011034,
0,2,1,2903804873,12.9851,300,17,0.033276,0.011556,0.19569,1.2296,0.61066,0.45171,2.8382,0.21326,0.9912,0.10296,1.0577,0.10299,1.5126,1e-05         0.1,0.10741,0.10956,0.078585,0.017589,0.11978,0.020137,0.20813,0.01734,
4,1,2,394526773,19.6639,1200,34,0.0023451,0.017995,0.043361,0.2637,0.66293,0.20195,1.2645,0.21739,0.33533,0.0017975,0.59738,0.0018084,0.15978,1e-05         0.1,0.99998,2.0005,13.167,14.95,15.9995,15.2981,15.2872,15.3035,
1,3,3,96647913,17.7495,600,24,0.004524,0.010407,0.063097,0.51975,0.57378,0.25865,1.6724,0.18871,0.32058,0.92022,0.070953,0.92033,1.1489,1e-05         0.1,0.47341,0.33655,0.026872,0.0059076,0.031651,0.0041152,0.032792,0.0018186,
4,3,2,3567462804,17.1858,300,17,0.0069679,0.024836,0.059845,0.41723,0.86756,0.26428,1.723,0.28613,0.44135,3.6233,0.073797,3.6235,2.6991,1e-05         0.1,0.30087,0.30766,0.05041,0.005722,0.055287,0.0037924,0.10378,0.00089878,
0,1,3,3975021694,16.5664,600,24,0.0045146,0.0051944,0.087967,0.55271,0.4373,0.32348,2.0325,0.11529,0.53586,0.001766,5.1782,0.0017814,0.37078,1e-05         0.1,1.0001,2.6507,20.8202,24.8457,25.9901,22.7013,30.8449,27.7652,
0,3,3,3105744114,22.1918,300,17,0.011233,0.0093688,0.15866,0.99689,0.59505,0.44016,2.7656,0.15045,0.69927,1.545,0.12324,1.545,2.4121,1e-05         0.1,0.54775,0.20177,0.063414,0.0061633,0.053561,0.0021311,0.14141,0.0013822,
1,2,3,1457850463,15.8955,300,17,0.015134,0.011569,0.070141,0.78868,0.65538,0.29543,1.9726,0.1464,0.24869,0.14999,1.1621,0.15003,2.1767,1e-05         0.1,0.43706,0.19655,0.10499,0.021111,0.15634,0.014309,0.20919,0.015232,
0,3,2,903869743,16.0833,900,30,0.0057306,0.0045203,0.076551,0.48098,0.40678,0.3009,1.8906,0.10404,0.48356,0.66682,0.070482,0.66687,1.0529,1e-05         0.1,0.10318,0.053643,0.023764,0.0031646,0.028987,0.0031439,0.034263,0.0019385,
4,3,3,2081629752,19.8655,600,24,0.0060628,0.015709,0.037854,0.27551,0.74077,0.22566,1.4506,0.21797,0.33622,1.4543,0.038089,1.4544,1.224,1e-05         0.1,0.55029,0.28677,0.029927,0.0012533,0.028106,0.0012321,0.049247,0.0011709,
0,2,1,1676640252,16.0779,900,30,0.0020833,0.005362,0.090805,0.57054,0.45204,0.33438,2.1009,0.12463,0.57927,0.076191,0.78266,0.076203,1.1193,1e-05         0.1,0.10232,0.081601,0.073522,0.021138,0.087424,0.021251,0.16169,0.024694,
4,3,3,112400936,19.8166,300,17,0.028281,0.04307,0.10378,0.6529,1.1176,0.34044,2.1472,0.38844,0.59916,6.0012,0.15718,6.0013,5.0507,1e-05         0.1,0.65984,0.37059,0.046685,0.001633,0.051709,0.0057537,0.068458,0.0011533,
1,3,3,2670352018,19.3324,600,24,0.0086365,0.013485,0.081756,0.6271,0.64696,0.29164,1.8559,0.22126,0.37587,1.0165,0.078374,1.0166,1.2691,1e-05         0.1,0.51421,0.35543,0.042325,0.0016799,0.0438,0.0019301,0.0759,0.0019163,
0,3,3,3293396058,14.8045,600,24,0.0086701,0.0067594,0.11447,0.71924,0.46388,0.34314,2.156,0.10999,0.5112,1.4642,0.11679,1.4642,2.286,1e-05         0.1,0.28028,0.10599,0.036891,0.010532,0.029663,0.0025967,0.041968,0.0013185,
1,2,3,499410134,19.7181,900,30,0.0035963,0.0098883,0.059949,0.48138,0.56212,0.25339,1.5945,0.19366,0.32898,0.067461,0.5227,0.067483,0.97909,1e-05         0.1,0.3002,0.11825,0.065485,0.015241,0.083489,0.019709,0.15186,0.015044,
0,2,2,3209366673,14.8233,600,24,0.0062199,0.005046,0.085454,0.53693,0.46862,0.34664,2.178,0.14423,0.67035,0.058074,0.59656,0.058099,0.85334,1e-05         0.1,0.14711,0.11701,0.077741,0.019289,0.1275,0.020856,0.20362,0.017243,
1,1,3,1383352052,17.4501,300,17,0.0077948,0.013805,0.083695,0.93467,0.8353,0.37654,2.5812,0.2884,0.48993,0.67075,0.075467,0.67085,1.0467,1e-05         0.1,0.98868,2.0738,0.03798,0.0039397,0.052051,0.013392,0.0357,0.0037308,
4,2,2,2250670768,16.748,900,30,0.0072517,0.025591,0.061665,0.43866,0.80506,0.24524,1.5879,0.30062,0.46371,0.13311,1.3264,0.13312,1.8017,1e-05         0.1,0.11682,0.10245,0.07615,0.019478,0.11659,0.022084,0.19057,0.01775,
0,1,2,1214716623,18.6996,600,24,0.0066325,0.0062906,0.10653,0.66935,0.50146,0.37094,2.3307,0.13734,0.63833,0.0016614,6.455,0.0016765,0.35289,1e-05         0.1,0.99998,2.0004,26.6398,30.6999,37.8405,34.2873,34.6755,31.8683,
4,1,3,3826507284,18.7403,300,17,0.0051016,0.022263,0.053645,0.37721,0.81762,0.24907,1.5886,0.20018,0.30877,0.0063647,1.5352,0.0063732,0.52852,1e-05         0.1,1.0001,2.6503,9.3797,10.9034,11.9527,10.6745,16.0806,13.2198,
4,3,3,3041669394,20.1226,900,30,0.010052,0.018388,0.044308,0.27643,0.74039,0.22554,1.4129,0.25569,0.3944,2.3046,0.06036,2.3047,1.9396,1e-05         0.1,0.41358,0.28373,0.026573,0.001499,0.030521,0.0034423,0.04056,0.0012087,
1,2,2,1873636653,17.1541,600,24,0.012028,0.014083,0.085379,0.60257,0.62593,0.28216,1.8258,0.22637,0.38455,0.10586,1.0856,0.10588,1.5572,1e-05         0.1,0.13177,0.10416,0.069988,0.019304,0.11297,0.023865,0.15149,0.019466,
1,2,2,1424102085,19.1404,1200,34,0.0053709,0.010381,0.062937,0.5095,0.58487,0.26365,1.6927,0.21058,0.35773,0.06019,0.61729,0.060199,0.88537,1e-05         0.1,0.093883,0.079365,0.06244,0.021232,0.08243,0.020559,0.13259,0.020119,
1,2,1,4030163978,16.668,300,17,0.014408,0.020126,0.12202,0.92537,0.80004,0.36064,2.2388,0.26652,0.45275,0.085585,0.87773,0.085603,1.2594,1e-05         0.1,0.21101,0.19319,0.08433,0.018938,0.1836,0.019032,0.20637,0.016307,
0,3,2,2056571227,16.3899,600,24,0.013153,0.0077175,0.1307,0.82118,0.52155,0.3858,2.424,0.14107,0.65563,0.90013,0.095144,0.90021,1.4214,1e-05         0.1,0.12167,0.07327,0.028645,0.0019317,0.029828,0.0019756,0.051857,0.0016004,
1,3,2,2215151713,19.3805,900,30,0.0073904,0.0084756,0.051384,0.44911,0.54639,0.2463,1.5979,0.15886,0.26986,0.97019,0.042723,0.97026,1.0635,1e-05         0.1,0.32842,0.31492,0.034351,0.0034932,0.032631,0.0026924,0.064722,0.0019481,
1,3,1,2962936378,16.8071,300,17,0.040455,0.022549,0.13671,0.89805,0.83025,0.37426,2.3209,0.28189,0.47887,2.0731,0.091293,2.0732,2.2156,1e-05         0.1,0.37824,0.29479,0.032951,0.0016069,0.036424,0.0042232,0.043261,0.0017496,
1,2,2,2164358431,18.3549,900,30,0.0032705,0.0088845,0.053864,0.53107,0.56204,0.25336,1.6589,0.15332,0.26046,0.07602,0.77963,0.076036,1.1183,1e-05         0.1,0.14713,0.09188,0.063439,0.021871,0.099211,0.021764,0.14934,0.018875,
4,1,2,1878704048,18.0871,300,17,0.0077094,0.02682,0.064627,0.4699,0.96295,0.29334,1.9125,0.24936,0.38464,0.0037674,1.252,0.0037809,0.33405,1e-05         0.1,1,2.0006,15.0284,17.9996,16.4858,14.118,22.5175,22.2038,
0,3,2,1097569363,23.6471,900,30,0.0037541,0.0049038,0.083045,0.52179,0.41743,0.30878,1.9401,0.098839,0.45938,0.59465,0.062854,0.59469,0.93898,1e-05         0.1,0.080979,0.0543,0.020907,0.0028023,0.027682,0.0064059,0.025015,0.0021349,
4,3,3,2854706737,17.9861,300,17,0.0094971,0.027026,0.065123,0.37535,0.86854,0.26458,1.6552,0.29916,0.46145,1.9465,0.050981,1.9467,1.6383,1e-05         0.1,0.61885,0.48706,0.066738,0.0078496,0.071455,0.0041643,0.10934,0.0016651,
4,2,3,2865125566,17.8706,900,30,0.0022723,0.018286,0.044061,0.26967,0.68272,0.20797,1.3062,0.20854,0.32166,0.13329,1.0017,0.13332,1.7664,1e-05         0.1,0.41806,0.2349,0.080801,0.016603,0.15546,0.013769,0.13463,0.014391,
1,1,2,4053227433,16.1256,300,17,0.024615,0.017322,0.10502,0.88369,0.79612,0.35888,2.3184,0.25368,0.43095,2.3825,0.12186,2.3826,3.069,1e-05         0.1,0.78548,1.5875,0.096976,0.0022788,0.12441,0.014334,0.22636,0.0024002,
4,3,2,2056544355,19.2662,900,30,0.010541,0.021668,0.052212,0.36307,0.74941,0.22829,1.4491,0.2376,0.36649,3.8003,0.077401,3.8004,2.8309,1e-05         0.1,0.17392,0.19793,0.027047,0.0030191,0.025798,0.0023305,0.042866,0.0010031,
4,2,2,4118833234,18.3266,900,30,0.0063295,0.017278,0.041633,0.26852,0.7376,0.22469,1.4198,0.23501,0.3625,0.1423,1.418,0.14232,1.9261,1e-05         0.1,0.10882,0.10212,0.082343,0.021155,0.10943,0.022132,0.22721,0.021835,
1,3,2,958310780,20.2169,900,30,0.0091407,0.0091937,0.055738,0.56823,0.5979,0.26952,1.8092,0.20049,0.34058,1.2319,0.054246,1.2319,1.3504,1e-05         0.1,0.29254,0.28559,0.028315,0.0058169,0.028732,0.003584,0.03652,0.0020093,
4,3,1,3400006079,19.6734,900,30,0.0026466,0.013097,0.031558,0.22982,0.68967,0.21009,1.349,0.20429,0.31511,1.0999,0.026185,1.0999,0.85268,1e-05         0.1,0.20802,0.20778,0.018233,0.0014292,0.017943,0.0020871,0.018539,0.0013484,
0,3,2,1373391302,16.6093,300,17,0.014819,0.0078497,0.13293,0.83525,0.53631,0.39671,2.4926,0.19654,0.91346,1.0838,0.11456,1.0839,1.7114,1e-05         0.1,0.24785,0.18244,0.10138,0.018949,0.11867,0.0061064,0.2088,0.0021843,
4,2,3,47394648,15.522,300,17,0.011937,0.034965,0.084252,0.53286,1.0196,0.31059,1.9592,0.25242,0.38936,0.13286,0.99843,0.13289,1.7607,1e-05         0.1,0.31806,0.16368,0.060308,0.0167,0.11545,0.026791,0.1054,0.014583,
4,3,1,3401009419,19.0088,1200,34,0.006362,0.016819,0.040528,0.26294,0.74414,0.22668,1.4192,0.22717,0.35041,1.4059,0.033469,1.4059,1.0899,1e-05         0.1,0.21327,0.20428,0.018034,0.0014769,0.018136,0.0012615,0.020608,0.0014024,
4,3,2,38544858,17.5651,600,24,0.007393,0.025257,0.06086,0.32543,0.80764,0.24603,1.5318,0.3231,0.49838,2.1871,0.044546,2.1873,1.6293,1e-05         0.1,0.22393,0.19661,0.030154,0.0027408,0.042225,0.0070636,0.038979,0.00111,
1,1,3,731929327,18.8797,600,24,0.0096995,0.010245,0.062114,0.62504,0.61775,0.27847,1.8134,0.20263,0.34423,0.46955,0.05283,0.46969,0.73287,1e-05         0.1,0.98165,2.0837,0.038241,0.0032957,0.039494,0.0037641,0.04564,0.0028023,
4,1,2,102039305,22.1806,600,24,0.0054439,0.017851,0.043014,0.28917,0.79929,0.24348,1.5588,0.24859,0.38345,0.0023767,0.78987,0.0023831,0.21056,1e-05         0.1,0.99998,2.0004,11.8842,14.0419,17.5472,16.2339,15.249,13.5645,
0,2,1,2267543837,15.21,1200,34,0.0036185,0.0041099,0.069601,0.43731,0.38265,0.28305,1.7785,0.085678,0.39821,0.047384,0.48675,0.047398,0.69616,1e-05         0.1,0.08079,0.064151,0.063455,0.020741,0.078064,0.021194,0.13031,0.022177,
4,3,1,556897620,23.0038,900,30,0.0016536,0.013189,0.031781,0.20189,0.6346,0.19332,1.2287,0.16854,0.25997,1.6196,0.038556,1.6196,1.2555,1e-05         0.1,0.22331,0.24018,0.027516,0.0021085,0.022334,0.0017812,0.045496,0.0014622,
1,2,3,1878881214,20.1062,600,24,0.011003,0.0094193,0.057106,0.54599,0.56049,0.25266,1.6277,0.17187,0.29196,0.079603,0.61678,0.079665,1.1558,1e-05         0.1,0.45504,0.18953,0.075202,0.015532,0.1403,0.017538,0.1238,0.013173,
4,1,3,2734887032,20.124,600,24,0.015432,0.024585,0.059241,0.42204,0.89351,0.27219,1.7607,0.26159,0.4035,0.0030565,0.73726,0.0030616,0.25389,1e-05         0.1,1.0025,2.6601,6.397,10.5606,15.0615,10.7076,11.6564,10.384,
0,1,3,4108125631,15.1002,300,17,0.0082048,0.0082099,0.13903,0.87358,0.53389,0.39492,2.4814,0.14376,0.66817,0.0020662,6.0584,0.0020762,0.43213,1e-05         0.1,1.0029,2.6533,16.6043,26.6654,37.0766,26.7242,21.3342,21.1452,
4,2,1,1220613501,19.3118,900,30,0.0029657,0.017782,0.042848,0.26916,0.7606,0.2317,1.4539,0.29782,0.45938,0.11278,1.1079,0.11279,1.488,1e-05         0.1,0.11458,0.086864,0.063827,0.019326,0.089882,0.020543,0.13366,0.022339,
1,2,1,267414380,19.7623,900,30,0.0079538,0.0087733,0.053189,0.50003,0.57829,0.26068,1.696,0.16354,0.27782,0.083067,0.85191,0.083078,1.2222,1e-05         0.1,0.095542,0.092772,0.056381,0.019607,0.093138,0.020092,0.086372,0.021472,
4,3,3,355124494,20.9162,900,30,0.0026591,0.02491,0.060024,0.4695,0.83072,0.25306,1.6554,0.23227,0.35828,2.514,0.065846,2.5141,2.1159,1e-05         0.1,0.47182,0.26232,0.021685,0.0020282,0.025158,0.0018653,0.023311,0.0016001,
1,2,3,3723320379,18.9256,1200,34,0.0028224,0.0063619,0.03857,0.38415,0.49725,0.22415,1.4583,0.15729,0.26719,0.068848,0.53344,0.06888,0.99937,1e-05         0.1,0.37382,0.13715,0.07512,0.016443,0.097611,0.015096,0.18919,0.014403,
0,3,2,677228445,16.3423,1200,34,0.00254,0.0038091,0.064507,0.40531,0.35441,0.26216,1.6472,0.085721,0.39841,0.57216,0.060477,0.57221,0.90348,1e-05         0.1,0.1256,0.084743,0.03462,0.0021663,0.03717,0.0032103,0.074529,0.0025146,
4,2,2,1377707405,16.8279,300,17,0.037044,0.04381,0.10557,0.80213,1.2007,0.36577,2.3749,0.33243,0.51277,0.27245,2.715,0.27246,3.6875,1e-05         0.1,0.16826,0.17574,0.097232,0.031689,0.17959,0.021235,0.20016,0.023122,
0,3,3,769306986,18.3889,900,30,0.0081579,0.0049884,0.084479,0.53079,0.43018,0.31821,1.9994,0.091951,0.42736,0.56812,0.045316,0.5682,0.88709,1e-05         0.1,0.28431,0.10947,0.030192,0.001544,0.035865,0.0027935,0.054435,0.0012613,
0,2,1,2728795039,15.5129,1200,34,0.0044498,0.0040831,0.069147,0.43446,0.3962,0.29307,1.8414,0.11086,0.51523,0.057935,0.59513,0.057946,0.85109,1e-05         0.1,0.045462,0.067726,0.053019,0.019976,0.068327,0.020342,0.10689,0.018564,
1,2,3,1252466324,21.4212,1200,34,0.0030512,0.0071002,0.043046,0.3807,0.47679,0.21493,1.4051,0.13708,0.23286,0.08464,0.6558,0.084659,1.2283,1e-05         0.1,0.28029,0.094417,0.065363,0.017516,0.073986,0.014956,0.14418,0.015346,
4,2,2,3333447839,19.3873,900,30,0.0045065,0.014543,0.035042,0.28005,0.69807,0.21265,1.3904,0.179,0.27611,0.15302,1.5249,0.15304,2.0711,1e-05         0.1,0.26325,0.1868,0.11439,0.022172,0.18088,0.020493,0.19761,0.019988,
1,3,3,1494203046,19.1072,900,30,0.0035134,0.0071389,0.04328,0.36491,0.48856,0.22023,1.4141,0.14612,0.24822,0.75068,0.05788,0.75073,0.93718,1e-05         0.1,0.47667,0.34677,0.022161,0.0043818,0.02385,0.0020082,0.035384,0.0020481,
1,2,3,2253947729,18.5558,900,30,0.0073568,0.010288,0.062372,0.4734,0.53099,0.23936,1.5339,0.18735,0.31827,0.094848,0.7349,0.094879,1.3766,1e-05         0.1,0.25878,0.11415,0.066086,0.017776,0.07602,0.015448,0.11346,0.014995,
4,1,3,4010422597,21.7495,600,24,0.004303,0.026022,0.062703,0.39995,0.8567,0.26097,1.6489,0.29179,0.45009,0.0030894,0.74518,0.0031101,0.25791,1e-05         0.1,1.0001,2.6502,8.5618,9.8343,12.8232,11.7281,11.1238,10.7605,
4,3,3,361752825,19.5001,1200,34,0.0014134,0.015222,0.03668,0.24179,0.67527,0.20571,1.3175,0.18445,0.28451,1.6532,0.043301,1.6533,1.3914,1e-05         0.1,0.44863,0.2687,0.021972,0.0013698,0.022768,0.0014488,0.030606,0.0011304,
0,3,2,4055390408,17.9533,300,17,0.0091916,0.006405,0.10847,0.68153,0.50125,0.37078,2.3297,0.11049,0.51351,0.7596,0.080289,0.75969,1.1995,1e-05         0.1,0.15299,0.1032,0.041434,0.0038846,0.051445,0.0030397,0.065717,0.0012238,
4,2,3,2092569587,18.2739,900,30,0.0041952,0.013717,0.033052,0.21527,0.65512,0.19957,1.2652,0.17205,0.26539,0.13112,0.98534,0.13113,1.7374,1e-05         0.1,0.3467,0.10776,0.064328,0.015182,0.083823,0.014664,0.14708,0.017145,
1,3,3,3143800742,16.8171,300,17,0.025237,0.015142,0.0918,0.78048,0.7952,0.35846,2.3171,0.22104,0.37549,1.0692,0.082439,1.0693,1.3348,1e-05         0.1,0.4817,0.33476,0.029182,0.0029979,0.035302,0.0022533,0.043103,0.001806,
0,1,2,3657463630,16.6116,300,17,0.023314,0.0082714,0.14008,0.88013,0.52901,0.39131,2.4587,0.11199,0.52052,0.0020775,8.0717,0.0020922,0.44039,1e-05         0.1,1.0004,2.0111,15.0469,28.6249,54.2384,35.0413,36.0776,29.9502,
