simulated_process,response_process,seed,exec time,T,q_bartlett,cov lag 0 RMSE,spec density MSE - FRO,spec density RMSE - FRO,spec density R2MSE - FRO,spec density MSE - intmax,spec density RMSE - intmax,spec density R2MSE - intmax,spec density MSE - maxmax,spec density RMSE - maxmax,spec cross density MSE - L2,spec cross density RMSE - L2,spec cross density MSE - intmax,spec cross density RMSE - intmax,transfer: truncation parameter,transfer: RMSE,Z error train,Z error train (true dynamics),Z error test,Z error test (true dynamics),Z error train (holdout),Z error train (holdout true dynamics),
1,1,730982147,13.1574,300,17,0.038542,0.079839,0.14304,0.74496,0.95717,0.34163,1.9799,0.53006,0.45752,16.3713,0.15745,16.3717,10.6236,1,0.7443,0.42878,0.20871,0.4562,0.17794,0.34361,0.17704,
0,3,3855819573,10.1485,300,17,0.0067498,0.0049023,0.078478,0.49309,0.38959,0.38911,2.4448,0.08565,0.53749,1.3694,0.058735,1.3697,1.6378,1,0.53478,0.25909,0.0918,0.27767,0.079057,0.24071,0.086094,
0,3,1483912508,10.1607,300,17,0.0038411,0.0058087,0.092988,0.58426,0.38256,0.38209,2.4008,0.13894,0.87191,2.6686,0.095787,2.6687,2.9456,1,0.46194,0.18602,0.076129,0.22767,0.08819,0.19287,0.046526,
0,3,2951351703,10.9263,600,24,0.0030354,0.0034689,0.055531,0.34891,0.29176,0.2914,1.8309,0.077868,0.48866,0.92893,0.047217,0.92908,1.077,1,0.53378,0.26091,0.10258,0.26086,0.099351,0.28653,0.11548,
0,3,2134838088,10.1511,300,17,0.024232,0.0087224,0.13963,0.87733,0.42971,0.42918,2.6966,0.10392,0.65213,4.8899,0.19449,4.8904,5.1906,1,0.68761,0.19971,0.083348,0.24106,0.080272,0.24852,0.083216,
0,3,3594645062,10.9149,600,24,0.0034035,0.0032662,0.052287,0.32853,0.32671,0.32631,2.0503,0.096476,0.60544,2.253,0.081944,2.2535,2.4175,1,0.43012,0.12629,0.075951,0.14155,0.081478,0.14032,0.075994,
0,3,3983295072,11.5304,900,30,0.0044806,0.0039719,0.063584,0.39951,0.31156,0.31117,1.9552,0.081111,0.50901,1.546,0.064455,1.5461,1.678,1,0.4638,0.12687,0.086009,0.15802,0.095447,0.13931,0.081279,
0,3,2333610532,11.5029,900,30,0.0039501,0.0041553,0.06652,0.41796,0.3373,0.33688,2.1167,0.082775,0.51945,1.5678,0.087692,1.568,1.7975,1,0.44789,0.18678,0.09462,0.22072,0.10544,0.25681,0.10825,
0,3,1982879874,10.9088,600,24,0.0040127,0.0052757,0.084455,0.53065,0.36011,0.35967,2.2598,0.10859,0.68147,1.9501,0.087063,1.9502,2.251,1,0.66001,0.25385,0.081517,0.26528,0.089932,0.25379,0.080289,
0,2,2888687035,10.4888,300,17,0.0062096,0.0060147,0.096286,0.60498,0.39594,0.39545,2.4847,0.097485,0.61176,2.9513,0.13364,2.9521,3.6293,1,0.45963,0.22561,0.10502,0.25238,0.10494,0.2679,0.12248,
0,3,485553528,11.0079,600,24,0.0044745,0.0040329,0.06456,0.40564,0.31311,0.31272,1.9649,0.072277,0.45358,1.7879,0.086101,1.7881,2.0503,1,0.7003,0.25998,0.099198,0.2766,0.099321,0.33751,0.086694,
0,3,3148483439,10.9984,600,24,0.0089634,0.0037365,0.059816,0.37583,0.31609,0.3157,1.9836,0.074786,0.46932,1.4873,0.068665,1.4875,1.7613,1,0.41108,0.22533,0.092539,0.2496,0.096324,0.20958,0.087913,
1,1,1667160988,13.9309,600,24,0.0043613,0.018406,0.032978,0.37357,0.61258,0.21864,1.4521,0.31863,0.27502,6.0188,0.038326,6.0189,3.1825,1,0.59003,0.16778,0.084181,0.21184,0.085136,0.17342,0.082879,
0,3,3037637583,11.0047,600,24,0.0082477,0.0041632,0.066645,0.41875,0.34295,0.34253,2.1522,0.084493,0.53024,2.173,0.0837,2.1731,2.5563,1,0.50294,0.18364,0.075737,0.1954,0.080255,0.1954,0.078311,
0,3,926534305,11.6322,900,30,0.0015134,0.0030416,0.048691,0.30594,0.28637,0.28602,1.7971,0.077837,0.48846,0.83985,0.051008,0.84009,1.048,1,0.42699,0.15978,0.10881,0.157,0.097852,0.15185,0.1049,
0,3,774429443,11.6248,900,30,0.0017419,0.0035562,0.05693,0.3577,0.30279,0.30241,1.9001,0.070482,0.44231,1.2224,0.073014,1.2227,1.5556,1,0.51869,0.21046,0.10516,0.23652,0.10602,0.22373,0.12423,
1,1,856820403,13.1001,300,17,0.020047,0.068903,0.12345,0.58961,0.85419,0.30487,1.7567,0.48285,0.41677,12.1264,0.13475,12.1265,8.3763,1,0.63738,0.096947,0.042407,0.12825,0.044636,0.11505,0.042218,
0,3,3744580778,11.6709,900,30,0.002857,0.003626,0.058046,0.36471,0.29391,0.29355,1.8444,0.08699,0.5459,1.1386,0.068632,1.1389,1.4168,1,0.41194,0.13424,0.10769,0.1422,0.097574,0.17279,0.13064,
0,2,2140381406,11.228,600,24,0.0022346,0.0042591,0.068182,0.4284,0.34289,0.34247,2.1518,0.092753,0.58207,1.5323,0.082864,1.5326,1.8975,1,0.48449,0.20008,0.10986,0.22485,0.10894,0.19704,0.10796,
1,1,1733423595,13.179,300,17,0.0035848,0.020696,0.037081,0.55975,0.59016,0.21064,1.5928,0.25032,0.21606,7.8854,0.051689,7.8858,4.3253,1,0.64268,0.14891,0.074063,0.21627,0.080244,0.16896,0.075053,
0,3,2157801734,11.8904,900,30,0.0098011,0.0039056,0.062522,0.39284,0.31965,0.31926,2.006,0.084337,0.52925,1.0204,0.052263,1.0207,1.2061,1,0.44667,0.1219,0.096692,0.13346,0.098503,0.13112,0.10085,
0,3,4117428294,11.9122,900,30,0.0072222,0.0028159,0.045078,0.28323,0.29013,0.28978,1.8207,0.070926,0.4451,1.7291,0.068904,1.7293,1.7857,1,0.40371,0.12392,0.078654,0.12798,0.079999,0.1527,0.079237,
0,3,293391089,11.9072,900,30,0.0074973,0.0034437,0.055128,0.34638,0.31167,0.31129,1.9559,0.10023,0.62897,2.2707,0.076013,2.2709,2.2287,1,0.37364,0.095181,0.07614,0.10435,0.076043,0.10012,0.073726,
1,1,2577521433,13.2766,300,17,0.0060514,0.023145,0.041469,0.33309,0.62858,0.22435,1.4649,0.32187,0.27782,11.1387,0.050058,11.1391,4.841,1,0.35972,0.20349,0.13682,0.23118,0.15886,0.20685,0.13301,
1,1,3353448509,13.2395,300,17,0.0069878,0.026587,0.047635,0.50301,0.71761,0.25613,1.7334,0.28186,0.24328,6.869,0.039851,6.8692,3.4213,1,0.45326,0.14244,0.091869,0.15924,0.08804,0.15658,0.11388,
1,1,2179131675,14.8571,900,30,0.0024122,0.012209,0.021875,0.31656,0.51853,0.18507,1.2693,0.2346,0.20249,3.1158,0.022238,3.1159,1.7742,1,0.48412,0.10178,0.054047,0.1013,0.054889,0.10563,0.056616,
0,2,1898151732,12.3521,900,30,0.002352,0.0030935,0.049521,0.31115,0.29597,0.29561,1.8574,0.078716,0.49398,0.79696,0.058409,0.79708,1.0455,1,0.28218,0.17988,0.13155,0.20355,0.13819,0.17263,0.1135,
1,1,119280927,13.4879,300,17,0.0042324,0.032429,0.058101,0.49376,0.79367,0.28328,1.8289,0.41645,0.35946,16.2416,0.079712,16.2418,7.723,1,0.5537,0.3045,0.13119,0.28589,0.12386,0.25251,0.10702,
1,1,2117193660,14.2302,600,24,0.006993,0.016407,0.029396,0.28623,0.50884,0.18162,1.2362,0.30006,0.259,10.4554,0.050447,10.4557,4.626,1,0.41518,0.23428,0.17085,0.2498,0.18907,0.28203,0.19892,
1,1,860886015,14.2035,600,24,0.0031226,0.017749,0.0318,0.2946,0.55757,0.19901,1.3587,0.27706,0.23914,2.0175,0.049278,2.0178,1.9573,1,0.85597,0.21108,0.071091,0.21244,0.06943,0.22723,0.070729,
1,1,3471173454,13.4359,300,17,0.011692,0.043519,0.077971,0.65948,0.826,0.29482,1.8526,0.37998,0.32798,10.6552,0.054853,10.6554,5.0296,1,0.51473,0.28937,0.12385,0.28308,0.12953,0.32401,0.099912,
1,1,171159330,13.3722,300,17,0.006571,0.033326,0.059708,0.47813,0.70792,0.25267,1.6846,0.2927,0.25264,4.1644,0.15894,4.1646,5.0431,1,0.92878,0.16461,0.045677,0.17814,0.057477,0.19402,0.027773,
1,1,549572777,13.5361,300,17,0.0060966,0.021945,0.039317,0.45419,0.63676,0.22727,1.6415,0.31938,0.27567,7.8956,0.059546,7.8961,4.4457,1,0.69459,0.1661,0.070468,0.18194,0.062242,0.16731,0.079618,
1,1,4043889810,14.2269,600,24,0.0091511,0.021019,0.03766,0.39993,0.6467,0.23082,1.4466,0.37514,0.3238,4.329,0.027496,4.3293,2.3129,1,0.59432,0.31951,0.15119,0.3236,0.15072,0.34161,0.14929,
1,2,3326534730,13.4019,300,17,0.0023878,0.020824,0.037309,0.40225,0.61506,0.21953,1.6213,0.29159,0.25168,6.4325,0.036994,6.4327,3.5056,1,0.60596,0.28754,0.11976,0.29796,0.11262,0.30653,0.10189,
1,1,1494596388,14.2296,600,24,0.0072649,0.015414,0.027617,0.40894,0.57986,0.20696,1.566,0.22912,0.19776,4.3847,0.031499,4.3848,2.4827,1,0.53088,0.10357,0.056808,0.10315,0.050814,0.12088,0.0662,
0,3,3885640294,10.8554,300,17,0.0059326,0.0052128,0.083448,0.52432,0.39586,0.39537,2.4842,0.10235,0.64232,2.7009,0.10321,2.7011,2.8727,1,0.6439,0.21081,0.091114,0.23639,0.093285,0.15724,0.074533,
1,1,3931811957,14.2343,600,24,0.0041723,0.029561,0.052963,0.43934,0.62442,0.22287,1.4671,0.28772,0.24834,1.7174,0.034546,1.7175,1.3904,1,0.75368,0.11213,0.044319,0.12699,0.04749,0.1227,0.042511,
1,1,835673130,14.8491,900,30,0.00063,0.010326,0.018501,0.24919,0.47519,0.1696,1.174,0.20357,0.17571,2.6709,0.032747,2.671,1.9799,1,0.64843,0.1482,0.070061,0.15982,0.066258,0.16634,0.065434,
1,1,2124821582,14.8317,900,30,0.0084449,0.037393,0.066996,0.2881,0.57393,0.20485,1.2646,0.39901,0.3444,12.055,0.097296,12.0551,7.2322,1,0.53462,0.098998,0.052461,0.10678,0.049025,0.095203,0.051586,
1,1,741086464,14.1688,600,24,0.016923,0.075172,0.13468,0.60209,0.87449,0.31212,1.8427,0.51106,0.44112,25.021,0.16939,25.0214,13.5136,1,0.61926,0.14215,0.063523,0.15756,0.059609,0.17669,0.074098,
1,1,2573081389,14.144,600,24,0.0075507,0.011254,0.020164,0.36312,0.52898,0.1888,1.3833,0.15826,0.1366,2.2452,0.019566,2.2453,1.3963,1,0.58762,0.11258,0.049999,0.11355,0.045012,0.11986,0.049743,
1,1,1091535994,14.2925,600,24,0.0012771,0.010987,0.019685,0.29299,0.47064,0.16798,1.2135,0.18538,0.16001,3.2444,0.015518,3.2447,1.4234,1,0.44273,0.24434,0.17884,0.25374,0.17905,0.22507,0.16508,
0,3,3169229145,11.3175,600,24,0.0047285,0.0043717,0.069984,0.43973,0.33218,0.33177,2.0846,0.11416,0.71643,3.0973,0.13951,3.0975,3.7244,1,0.48758,0.19301,0.094186,0.25333,0.087815,0.17422,0.087357,
1,2,115297231,14.2215,600,24,0.0021731,0.019554,0.035033,0.38608,0.6802,0.24278,1.7762,0.22682,0.19578,7.8603,0.052681,7.8607,4.6417,1,0.57609,0.15059,0.069006,0.16981,0.062522,0.15931,0.078022,
1,1,3372113282,14.9266,900,30,0.012245,0.042137,0.075495,0.36359,0.64994,0.23198,1.4967,0.61183,0.5281,18.7337,0.092702,18.7339,8.8859,1,0.53402,0.27587,0.13387,0.28355,0.13841,0.29106,0.13118,
1,1,110141239,14.8783,900,30,0.0034938,0.019555,0.035037,0.33081,0.51534,0.18393,1.1739,0.30822,0.26604,3.5554,0.039439,3.5557,2.258,1,0.61852,0.1007,0.045338,0.10085,0.045692,0.095245,0.048925,
1,2,1321774985,13.2462,300,17,0.0073309,0.080372,0.144,0.62089,0.86188,0.30762,1.8683,0.56813,0.49038,28.2176,0.19532,28.2178,15.8939,1,0.42088,0.14894,0.069638,0.18998,0.070828,0.22195,0.071944,
1,1,963368737,14.947,900,30,0.012527,0.018618,0.033357,0.32653,0.53764,0.19189,1.3141,0.32405,0.27971,3.8684,0.062877,3.8687,2.8231,1,0.66762,0.12512,0.059501,0.11974,0.054356,0.12604,0.056864,
1,2,2091223614,13.212,300,17,0.004847,0.026511,0.047499,0.58876,0.7361,0.26273,1.7941,0.33165,0.28626,13.0536,0.098163,13.0538,8.1956,1,0.61516,0.19408,0.086493,0.24314,0.066075,0.18873,0.07013,
1,1,3954073942,14.9975,900,30,0.0042982,0.014089,0.025243,0.49264,0.55249,0.19719,1.4832,0.18759,0.16192,1.3584,0.087191,1.3587,1.9202,1,0.85506,0.25818,0.096704,0.25056,0.093359,0.26737,0.096753,
1,1,1538367138,14.9543,900,30,0.0015544,0.0088436,0.015845,0.36187,0.45835,0.16359,1.2361,0.17458,0.15068,2.9718,0.014862,2.9721,1.4283,1,0.51045,0.59211,0.27035,0.60997,0.23842,0.62043,0.25995,
0,3,507538510,12.3224,900,30,0.0025336,0.0030089,0.048168,0.30265,0.29655,0.29619,1.861,0.069924,0.43881,0.72506,0.096138,0.72567,1.2746,1,0.5791,0.43471,0.18979,0.54302,0.18288,0.41558,0.18724,
1,1,2278618133,14.9829,900,30,0.0016111,0.017816,0.031921,0.30284,0.52517,0.18744,1.3027,0.28836,0.2489,1.9393,0.053701,1.9395,1.7526,1,0.70895,0.11857,0.054734,0.13312,0.052275,0.11764,0.051199,
1,2,4229180177,13.3303,300,17,0.015491,0.016144,0.028925,0.48435,0.54409,0.19419,1.5112,0.16408,0.14163,5.2098,0.034092,5.2101,2.9429,1,0.61476,0.23573,0.082621,0.22478,0.083039,0.26997,0.093669,
1,2,4174853875,13.3584,300,17,0.0038126,0.051938,0.093056,0.58017,0.79077,0.28224,1.8055,0.46034,0.39734,27.2342,0.1461,27.2345,14.3753,1,0.577,0.17251,0.069854,0.21946,0.075069,0.25466,0.082828,
1,2,4270277309,14.9321,900,30,0.019745,0.01822,0.032645,0.3537,0.59369,0.2119,1.4196,0.27686,0.23897,8.0744,0.046825,8.0745,4.4411,1,0.58945,0.28614,0.12896,0.28398,0.12511,0.21552,0.10957,
1,2,183549337,14.3491,600,24,0.0048356,0.01141,0.020443,0.26041,0.52283,0.18661,1.3809,0.19391,0.16738,4.7077,0.025012,4.7078,2.4996,1,0.59557,0.26402,0.11093,0.2811,0.11715,0.24774,0.10118,
1,2,4006291164,13.5133,300,17,0.0085118,0.03558,0.063748,0.39664,0.69593,0.24839,1.6533,0.38306,0.33064,19.9017,0.10523,19.902,10.3221,1,0.71571,0.27507,0.10195,0.29177,0.11703,0.2875,0.091844,
1,2,31859441,14.2555,600,24,0.0067849,0.0225,0.040313,0.47752,0.61634,0.21998,1.5426,0.23663,0.20425,3.7059,0.06263,3.706,2.9832,1,0.68109,0.17586,0.070593,0.17496,0.065687,0.21345,0.052717,
1,2,3339012842,13.4286,300,17,0.022065,0.02224,0.039846,0.58349,0.71761,0.25613,1.8038,0.28105,0.24259,6.1659,0.051226,6.1661,3.5978,1,0.54398,0.14505,0.0553,0.14101,0.060841,0.16404,0.056712,
1,2,3216640901,13.5185,300,17,0.0027236,0.035442,0.0635,0.41558,0.71701,0.25591,1.6516,0.41792,0.36073,11.6982,0.06817,11.6987,6.3043,1,0.52975,0.17276,0.051624,0.2177,0.072224,0.17593,0.042132,
1,1,1214709378,13.7831,300,17,0.018864,0.032292,0.057857,1.1399,0.79725,0.28455,2.2146,0.22474,0.19398,4.2503,0.14833,4.2505,4.1454,1,0.84305,0.15177,0.057151,0.15425,0.054871,0.16928,0.057955,
1,2,1781685569,13.5592,300,17,0.0021091,0.050988,0.091354,0.53091,0.8674,0.30959,1.8152,0.4844,0.41811,23.4986,0.13641,23.4987,12.4525,1,0.68871,0.26251,0.097328,0.28028,0.096644,0.22243,0.083954,
1,2,3667141524,14.2719,600,24,0.011481,0.043894,0.078643,0.384,0.64526,0.2303,1.4218,0.45245,0.39053,2.7209,0.068146,2.7211,2.285,1,0.61531,0.14231,0.062269,0.14489,0.063976,0.16216,0.06105,
1,3,3637827638,13.3727,300,17,0.0058519,0.021155,0.037903,0.52131,0.64973,0.2319,1.6236,0.34742,0.29987,1.1999,0.14268,1.2005,2.0797,1,0.86342,0.27257,0.088198,0.36718,0.090154,0.28707,0.079262,
1,2,2330138617,14.3131,600,24,0.0050771,0.014792,0.026502,0.23218,0.48915,0.17459,1.2494,0.24369,0.21034,3.4817,0.059431,3.4819,2.6676,1,0.63006,0.13421,0.055091,0.14195,0.058088,0.16509,0.056392,
1,2,1002400065,14.2658,600,24,0.00077357,0.020865,0.037382,0.46352,0.58975,0.21049,1.4599,0.25226,0.21773,10.8274,0.055808,10.8275,5.5029,1,0.55679,0.20593,0.088255,0.20467,0.082663,0.22496,0.077898,
1,2,3555229360,14.8575,900,30,0.0047648,0.012061,0.021609,0.30597,0.53998,0.19273,1.3071,0.27685,0.23896,2.9551,0.018271,2.9553,1.6337,1,0.48386,0.12358,0.061066,0.14325,0.06605,0.12463,0.064135,
1,2,3679199860,14.8614,900,30,0.015919,0.048495,0.086886,0.31056,0.60294,0.2152,1.2312,0.50408,0.4351,13.1892,0.096058,13.1895,7.8671,1,0.62595,0.24164,0.10003,0.26057,0.11342,0.28015,0.10282,
1,2,4226113349,14.1828,600,24,0.0062404,0.013811,0.024745,0.47988,0.54642,0.19503,1.4666,0.18358,0.15846,2.1498,0.055609,2.1499,1.8164,1,0.63246,0.13561,0.061394,0.15206,0.061647,0.14444,0.058433,
1,2,761893904,14.1831,600,24,0.0026162,0.016398,0.02938,0.29709,0.56903,0.2031,1.3496,0.23011,0.19862,4.8178,0.03493,4.818,2.8052,1,0.51398,0.13156,0.069873,0.14634,0.066211,0.15783,0.078106,
1,1,2134183830,14.4761,600,24,0.0013456,0.026906,0.048206,0.56861,0.64524,0.2303,1.6023,0.23576,0.2035,13.4862,0.065967,13.4864,5.8806,1,0.438,0.25373,0.16832,0.23872,0.14595,0.28909,0.15829,
1,2,29331684,14.2658,600,24,0.0037375,0.0071954,0.012892,0.42048,0.49293,0.17593,1.3662,0.19758,0.17054,1.9108,0.010734,1.911,1.0222,1,0.62763,0.23766,0.092113,0.25243,0.10772,0.23701,0.091783,
1,3,3017613996,14.2513,600,24,0.0016561,0.01321,0.023668,0.38567,0.60767,0.21689,1.5557,0.26212,0.22625,8.9181,0.031033,8.9181,3.7018,1,0.76438,0.25286,0.10668,0.27495,0.10694,0.20612,0.08045,
1,2,3135639585,14.8991,900,30,0.0062032,0.017505,0.031364,0.24523,0.51991,0.18557,1.2398,0.27977,0.24148,5.6461,0.040513,5.6463,3.3151,1,0.50606,0.11061,0.056933,0.12346,0.058991,0.13612,0.057192,
1,2,3258567550,14.9139,900,30,0.0017877,0.014718,0.026371,0.24689,0.46445,0.16577,1.1087,0.29444,0.25414,3.7175,0.035069,3.7177,2.5376,1,0.70664,0.19096,0.080793,0.19947,0.076402,0.21465,0.080912,
1,3,2063996013,13.1897,300,17,0.002635,0.049942,0.089479,0.6978,0.85058,0.30359,2.0841,0.38042,0.32836,20.5552,0.064536,20.5554,7.582,1,0.58163,0.0943,0.048943,0.094217,0.046264,0.071384,0.045047,
1,2,2171294819,14.9798,900,30,0.0022409,0.0099593,0.017844,0.18492,0.45413,0.16209,1.09,0.21048,0.18168,2.4727,0.042033,2.473,1.8931,1,0.72128,0.22466,0.080402,0.22432,0.082022,0.23326,0.085308,
1,3,349377598,13.2162,300,17,0.013566,0.022661,0.040601,0.26979,0.54702,0.19524,1.2644,0.27378,0.23631,6.1068,0.066463,6.1071,3.5625,1,0.6934,0.17151,0.083788,0.20699,0.087554,0.16729,0.090368,
1,2,4125275483,15.0239,900,30,0.0032917,0.021375,0.038296,0.42491,0.56838,0.20287,1.4092,0.215,0.18558,11.7677,0.092303,11.7678,6.9471,1,0.51807,0.12268,0.057732,0.15137,0.063029,0.14763,0.071503,
1,2,3332481086,15.0018,900,30,0.0014858,0.023892,0.042807,0.31467,0.57611,0.20562,1.3107,0.37116,0.32036,3.3253,0.025028,3.3255,1.9561,1,0.44631,0.10563,0.051725,0.11709,0.064829,0.11941,0.058616,
1,1,4177719533,15.3631,900,30,0.00094401,0.011814,0.021166,0.33311,0.49567,0.17691,1.2657,0.23535,0.20314,3.9308,0.030456,3.9313,2.2882,1,0.62228,0.13589,0.059184,0.14161,0.064002,0.15519,0.060592,
1,2,3715420292,14.9843,900,30,0.00065304,0.011258,0.020171,0.31282,0.52066,0.18583,1.317,0.30529,0.26351,4.477,0.027323,4.4772,2.4638,1,0.72905,0.28591,0.12738,0.35989,0.12546,0.25153,0.1159,
1,3,2465585004,13.3413,300,17,0.0026369,0.010179,0.018238,0.37296,0.55795,0.19914,1.5483,0.20181,0.17419,7.1241,0.019589,7.1243,2.7167,1,0.7889,0.14018,0.047441,0.12626,0.051799,0.1494,0.032157,
1,3,3487318434,13.3446,300,17,0.0086317,0.026722,0.047877,0.84217,0.81918,0.29238,2.28,0.25222,0.21771,20.2243,0.12256,20.2245,10.6427,1,0.77378,0.20192,0.071324,0.24235,0.083865,0.25874,0.049609,
1,3,3533971424,14.8739,900,30,0.0044265,0.015389,0.027572,0.20367,0.50374,0.17979,1.1553,0.31926,0.27557,6.5623,0.046993,6.5625,3.8059,1,0.78067,0.19683,0.068015,0.19585,0.068692,0.15504,0.067402,
1,3,3078820709,14.3048,600,24,0.010313,0.029671,0.053161,0.4202,0.5889,0.21019,1.3073,0.40641,0.35079,4.3755,0.090305,4.3757,4.2858,1,0.80014,0.086914,0.025195,0.11478,0.027579,0.092574,0.02345,
1,3,2629268525,13.4714,300,17,0.0040123,0.024837,0.044499,0.53857,0.6493,0.23175,1.6623,0.29217,0.25219,37.5059,0.15085,37.5061,16.2779,1,0.76154,0.20533,0.069229,0.23958,0.055885,0.25134,0.040952,
1,3,3092892479,14.2556,600,24,0.019119,0.079748,0.14288,0.52718,0.85267,0.30433,1.732,0.61138,0.52771,15.3282,0.12466,15.3285,8.9121,1,0.7676,0.21769,0.08547,0.23734,0.092494,0.19178,0.06689,
1,3,1972236287,13.3742,300,17,0.0030993,0.017789,0.031873,0.56339,0.61457,0.21935,1.6105,0.24362,0.21028,3.2352,0.090265,3.2356,3.3759,1,0.87165,0.25604,0.066654,0.21046,0.059953,0.25822,0.069725,
1,3,3491205251,13.4878,300,17,0.0044703,0.01698,0.030423,0.4227,0.57706,0.20596,1.5308,0.23993,0.2071,5.5462,0.051526,5.5464,3.3896,1,0.63625,0.15983,0.056602,0.13424,0.045996,0.18866,0.050584,
4,1,3002939793,11.0998,300,17,0.029625,0.035732,0.064319,0.90034,0.69552,0.35148,2.4164,0.34318,0.37873,2.826,0.11979,2.8263,3.372,1,0.58614,0.33149,0.14526,0.32077,0.11963,0.37534,0.14344,
1,2,853225500,13.857,300,17,0.010586,0.066154,0.11853,0.53372,0.8128,0.2901,1.7518,0.51697,0.44623,13.9692,0.093483,13.9696,7.9788,1,0.47782,0.13508,0.050533,0.13589,0.057166,0.11781,0.052131,
1,3,2724973248,13.5437,300,17,0.0096484,0.024912,0.044634,0.50751,0.74795,0.26696,1.9948,0.26934,0.23248,5.8075,0.1214,5.8081,4.199,1,0.78341,0.20724,0.067982,0.31114,0.062244,0.19233,0.052222,
1,3,451004117,14.2119,600,24,0.0075393,0.024186,0.043333,0.28766,0.57885,0.2066,1.2996,0.31865,0.27504,16.5993,0.059763,16.5996,6.7706,1,0.85185,0.18086,0.078866,0.19186,0.070203,0.18306,0.068074,
1,3,1447893641,14.2468,600,24,0.011445,0.034185,0.061248,0.36859,0.64283,0.22944,1.408,0.43844,0.37844,4.2729,0.095263,4.273,3.8596,1,0.82687,0.19537,0.055161,0.20664,0.056723,0.18178,0.055571,
1,3,4010491816,14.2475,600,24,0.0031067,0.017503,0.03136,0.33049,0.5967,0.21297,1.5244,0.26688,0.23035,3.9222,0.041342,3.9226,2.5238,1,0.83548,0.14334,0.043157,0.16189,0.04857,0.14726,0.039524,
1,3,4177208947,14.839,900,30,0.0053843,0.020589,0.036888,0.21592,0.50195,0.17915,1.1281,0.38805,0.33494,5.3334,0.066287,5.3337,3.6834,1,0.92013,0.094407,0.031398,0.10986,0.032575,0.10553,0.030164,
1,3,1461981138,14.8219,900,30,0.0022545,0.01998,0.035798,0.34227,0.53086,0.18947,1.2051,0.31486,0.27177,11.5352,0.041836,11.5354,5.0846,1,0.7252,0.070093,0.024749,0.080326,0.027623,0.069183,0.024846,
4,1,1786854509,11.6835,600,24,0.010882,0.034007,0.061214,0.70766,0.54787,0.27687,1.818,0.31216,0.34449,2.1711,0.065789,2.1713,2.3318,1,0.67134,0.33703,0.14106,0.43577,0.14604,0.38412,0.13068,
1,3,3423009524,14.1346,600,24,0.0088327,0.051219,0.091768,0.42691,0.67694,0.24161,1.438,0.5722,0.49389,98.6254,0.2139,98.6255,32.793,1,0.57791,0.14306,0.058451,0.13555,0.061927,0.16088,0.067311,
1,3,3896529246,14.0797,600,24,0.0021321,0.016831,0.030156,0.45414,0.58457,0.20864,1.5349,0.24642,0.21269,6.3043,0.017394,6.3045,2.4806,1,0.64374,0.081825,0.031503,0.078851,0.031761,0.072535,0.027561,
1,3,2635299235,14.1774,600,24,0.0014957,0.011775,0.021097,0.29722,0.5075,0.18113,1.2268,0.26569,0.22933,9.5355,0.024449,9.5356,3.4455,1,0.55986,0.15887,0.083384,0.17141,0.078243,0.15273,0.075936,
1,2,930942434,14.4289,600,24,0.022136,0.044993,0.080613,0.47561,0.76199,0.27197,1.6216,0.43586,0.37622,12.796,0.082327,12.7961,6.9034,1,0.54054,0.14766,0.081537,0.16103,0.067708,0.14925,0.078509,
1,3,1616085009,14.7332,900,30,0.0018849,0.021682,0.038847,0.30503,0.54811,0.19563,1.2901,0.26456,0.22836,6.6342,0.034457,6.6343,2.8767,1,0.71573,0.092793,0.040365,0.09439,0.041506,0.095909,0.041268,
1,3,463633235,14.824,900,30,0.0037875,0.013579,0.024329,0.24659,0.45302,0.16169,1.0725,0.22943,0.19804,4.0813,0.054442,4.0815,2.7698,1,0.73081,0.15703,0.071333,0.15683,0.069826,0.17784,0.065068,
4,1,2516671103,10.7452,300,17,0.010074,0.034894,0.06281,0.91167,0.69942,0.35346,2.3316,0.31471,0.34731,7.6668,0.063814,7.6672,5.4712,1,0.6252,0.17752,0.082367,0.18543,0.07619,0.19359,0.075289,
4,1,3659723251,10.781,300,17,0.006473,0.017135,0.030843,0.60114,0.54264,0.27423,1.9652,0.21383,0.23598,1.8971,0.086288,1.8973,2.3531,1,0.56908,0.28986,0.15575,0.2949,0.1346,0.22412,0.1157,
1,3,2797120187,14.8013,900,30,0.002742,0.020493,0.036716,0.31251,0.54374,0.19407,1.2791,0.32515,0.28066,7.1272,0.056091,7.1274,4.1703,1,0.8543,0.099122,0.037145,0.11471,0.035673,0.093304,0.032299,
4,1,3300757505,12.315,900,30,0.0062752,0.011582,0.020848,0.31025,0.42982,0.21721,1.4473,0.17387,0.19188,9.0808,0.02249,9.081,4.2158,1,0.29415,0.043741,0.031657,0.050573,0.031979,0.039795,0.027793,
1,3,1579319827,14.8522,900,30,0.002031,0.013092,0.023457,0.33833,0.47911,0.171,1.3015,0.19643,0.16955,3.5354,0.01784,3.5356,1.5811,1,0.5673,0.33195,0.16353,0.41654,0.16938,0.36093,0.18176,
1,3,2017381118,14.889,900,30,0.0036551,0.049228,0.0882,0.44387,0.67488,0.24088,1.4504,0.36745,0.31716,26.1586,0.10656,26.1587,10.8615,1,0.66974,0.14899,0.068078,0.15843,0.069354,0.15654,0.063425,
